TIMESERIESID,STATION,SOURCE_TIMESERIES,PARAMETER,TIMESTAMP,VALUE,CODE,REVISION_DATE,QUALITY_CODE
H6059,NP-CHP, ,STG29,8/27/2018,1.754, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/28/2018,1.754, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/29/2018,1.752, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/30/2018,1.741, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/31/2018,1.735, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/1/2018,1.73, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/2/2018,1.73, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/3/2018,1.781, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/4/2018,1.835, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/5/2018,1.834, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/6/2018,1.833, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/7/2018,1.867, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/8/2018,1.876, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/9/2018,1.88, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/10/2018,1.885, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/11/2018,1.893, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/12/2018,1.895, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/13/2018,1.893, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/14/2018,1.885, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/15/2018,1.877, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,9/16/2018,1.872, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/17/2018,1.855, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/18/2018,1.839, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/19/2018,1.827, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/20/2018,1.823, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/21/2018,1.839, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/22/2018,1.853, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/23/2018,1.872, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/24/2018,1.873, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/25/2018,1.86, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/26/2018,1.846, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/27/2018,1.835, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/28/2018,1.824, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/29/2018,1.831, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,9/30/2018,1.833, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/1/2018,1.823, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/2/2018,1.816, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/3/2018,1.816, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/4/2018,1.824, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/5/2018,1.821, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/6/2018,1.806, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/7/2018,1.797, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/8/2018,1.884, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/9/2018,1.892, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/10/2018,1.89, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/11/2018,1.89, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/12/2018,1.891, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/13/2018,1.896, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/14/2018,1.897, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/15/2018,1.89, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/16/2018,1.881, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/17/2018,1.913, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/18/2018,1.902, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/19/2018,1.882, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/20/2018,1.87, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/21/2018,1.856, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/22/2018,1.839, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/23/2018,1.831, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/24/2018,1.818, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/25/2018,1.799, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/26/2018,1.787, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/27/2018,1.773, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/28/2018,1.76, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/29/2018,1.745, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/30/2018,1.733, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,10/31/2018,1.72, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/1/2018,1.706, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/2/2018,1.701, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/3/2018,1.736, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/4/2018,1.726, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/5/2018,1.715, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/6/2018,1.704, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/7/2018,1.693, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/8/2018,1.73, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/9/2018,1.719, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/10/2018,1.704, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/11/2018,1.695, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/12/2018,1.688, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/13/2018,1.675, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/14/2018,1.67, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/15/2018,1.671, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/16/2018,1.66, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/17/2018,1.641, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/18/2018,1.626, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/19/2018,1.61, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/20/2018,1.597, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/21/2018,1.591, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/22/2018,1.58, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/23/2018,1.583, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/24/2018,1.591, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/25/2018,1.589, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/26/2018,1.582, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/27/2018,1.578, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/28/2018,1.575, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/29/2018,1.566, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,11/30/2018,1.557, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/1/2018,1.552, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/2/2018,1.544, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/3/2018,1.537, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/4/2018,1.535, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/5/2018,1.535, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/6/2018,1.53, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/7/2018,1.519, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/8/2018,1.513, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/9/2018,1.51, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/10/2018,1.506, ,2/23/2019 7:15,A
H6059,NP-CHP, ,STG29,12/11/2018,1.496, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/12/2018,1.485, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/13/2018,1.478, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/14/2018,1.474, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/15/2018,1.474, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/16/2018,1.478, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/17/2018,1.473, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/18/2018,1.47, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/19/2018,1.465, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/20/2018,1.471, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/21/2018,1.533, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/22/2018,1.526, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/23/2018,1.519, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/24/2018,1.518, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/25/2018,1.515, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/26/2018,1.513, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/27/2018,1.506, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/28/2018,1.498, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/29/2018,1.493, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/30/2018,1.489, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,12/31/2018,1.479, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/1/2019,1.474, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/2/2019,1.469, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/3/2019,1.459, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/4/2019,1.455, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/5/2019,1.453, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/6/2019,1.445, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/7/2019,1.437, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/8/2019,1.431, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/9/2019,1.412, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/10/2019,1.4, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/11/2019,1.383, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/12/2019,1.373, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/13/2019,1.365, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/14/2019,1.356, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/15/2019,1.346, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/16/2019,1.337, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/17/2019,1.325, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/18/2019,1.313, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/19/2019,1.305, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/20/2019,1.336, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/21/2019,1.352, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/22/2019,1.345, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/23/2019,1.328, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/24/2019,1.328, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/25/2019,1.423, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/26/2019,1.416, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/27/2019,1.454, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/28/2019,1.494, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/29/2019,1.485, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/30/2019,1.477, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,1/31/2019,1.473, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/1/2019,1.469, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/2/2019,1.462, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/3/2019,1.459, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/4/2019,1.455, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/5/2019,1.446, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/6/2019,1.435, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/7/2019,1.433, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/8/2019,1.424, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/9/2019,1.413, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/10/2019,1.41, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/11/2019,1.41, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/12/2019,1.41, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/13/2019,1.467, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/14/2019,1.514, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/15/2019,1.51, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/16/2019,1.51, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/17/2019,1.508, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/18/2019,1.502, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/19/2019,1.497, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/20/2019,1.488, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/21/2019,1.478, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/22/2019,1.473, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/23/2019,1.466, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/24/2019,1.457, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/25/2019,1.455, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/26/2019,1.45, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/27/2019,1.445, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,2/28/2019,1.432, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/1/2019,1.421, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/2/2019,1.408, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/3/2019,1.391, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/4/2019,1.376, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/5/2019,1.364, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/6/2019,1.346, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/7/2019,1.325, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/8/2019,1.309, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/9/2019,1.295, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/10/2019,1.282, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/11/2019,1.271, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/12/2019,1.26, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/13/2019,1.25, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/14/2019,1.235, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/15/2019,1.234, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/16/2019,1.23, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/17/2019,1.228, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/18/2019,1.223, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/19/2019,1.25, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/20/2019,1.277, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/21/2019,1.271, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/22/2019,1.257, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/23/2019,1.245, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/24/2019,1.233, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/25/2019,1.228, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/26/2019,1.221, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/27/2019,1.213, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/28/2019,1.208, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/29/2019,1.195, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/30/2019,1.186, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,3/31/2019,1.175, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,4/1/2019,1.163, ,6/15/2019 7:15,A
H6059,NP-CHP, ,STG29,4/2/2019,1.145, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/3/2019,1.133, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/4/2019,1.124, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/5/2019,1.113, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/6/2019,1.104, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/7/2019,1.087, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/8/2019,1.069, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/9/2019,1.123, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/10/2019,1.234, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/11/2019,1.235, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/12/2019,1.234, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/13/2019,1.231, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/14/2019,1.226, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/15/2019,1.229, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/16/2019,1.228, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/17/2019,1.218, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/18/2019,1.209, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/19/2019,1.206, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/20/2019,1.296, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/21/2019,1.289, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/22/2019,1.273, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/23/2019,1.257, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/24/2019,1.243, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/25/2019,1.23, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/26/2019,1.215, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/27/2019,1.205, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/28/2019,1.188, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/29/2019,1.169, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,4/30/2019,1.149, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/1/2019,1.131, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/2/2019,1.113, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/3/2019,1.094, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/4/2019,1.076, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/5/2019,1.056, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/6/2019,1.04, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/7/2019,1.066, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/8/2019,1.128, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/9/2019,1.123, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/10/2019,1.111, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/11/2019,1.097, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/12/2019,1.079, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/13/2019,1.06, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/14/2019,1.061, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/15/2019,1.073, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/16/2019,1.148, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/17/2019,1.184, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/18/2019,1.161, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/19/2019,1.143, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/20/2019,1.183, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/21/2019,1.241, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/22/2019,1.223, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/23/2019,1.204, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/24/2019,1.183, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/25/2019,1.161, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/26/2019,1.139, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/27/2019,1.113, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/28/2019,1.089, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/29/2019,1.064, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/30/2019,1.044, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,5/31/2019,1.027, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/1/2019,1.009, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/2/2019,0.99, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/3/2019,0.982, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/4/2019,0.991, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/5/2019,0.978, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/6/2019,0.966, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/7/2019,0.95, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/8/2019,0.929, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/9/2019,0.941, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/10/2019,0.989, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/11/2019,1.006, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/12/2019,0.996, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/13/2019,0.988, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/14/2019,1.008, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/15/2019,1.082, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/16/2019,1.188, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/17/2019,1.305, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/18/2019,1.393, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/19/2019,1.448, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/20/2019,1.481, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/21/2019,1.497, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/22/2019,1.51, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/23/2019,1.51, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/24/2019,1.51, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/25/2019,1.51, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/26/2019,1.51, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/27/2019,1.51, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/28/2019,1.51, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/29/2019,1.525, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,6/30/2019,1.531, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/1/2019,1.53, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/2/2019,1.54, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/3/2019,1.573, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/4/2019,1.567, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/5/2019,1.543, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/6/2019,1.533, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/7/2019,1.541, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/8/2019,1.577, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/9/2019,1.597, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/10/2019,1.606, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/11/2019,1.604, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/12/2019,1.825, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/13/2019,1.802, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/14/2019,1.778, ,1/9/2020 7:15,A
H6059,NP-CHP, ,STG29,7/15/2019,1.763, ,1/9/2020 7:15,A
